depth_ft,weight_on_bit_klb,torque_ftlb,rpm,rop_ft_hr,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,rop_ft_hr_outlier,weight_on_bit_klb_outlier,torque_ftlb_outlier,rpm_outlier,is_outlier_any
295.0,3.36,1.3497,38.55,245.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
296.0,2.21,1.3497,38.49,162.7,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
297.0,0.48,1.3497,38.55,87.62,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
298.0,6.24,1.3497,38.22,155.67,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
299.0,5.65,1.3497,38.66,227.08,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
300.0,3.7,1.3497,31.99,173.3,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
301.0,7.97,1.3497,33.17,183.16,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
302.0,8.41,1.3497,32.86,227.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
303.0,9.41,1.3497,33.7,261.77,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
304.0,7.77,1.3497,33.28,267.91,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
305.0,10.62,1.3497,33.51,239.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
306.0,2.48,1.3497,33.85,233.43,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
307.0,5.37,1.3497,34.0,243.16,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
308.0,5.36,1.3497,33.38,255.06,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
309.0,4.23,1.3497,33.61,256.23,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
310.0,3.33,1.3497,33.9,258.95,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
311.0,3.53,1.3497,33.27,257.73,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
312.0,3.41,1.3497,33.66,255.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
313.0,4.96,1.3497,33.44,254.29,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
314.0,1.77,1.3497,34.11,255.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
315.0,4.95,1.3497,33.15,239.88,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
316.0,4.56,1.3497,33.07,254.84,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
317.0,2.73,1.3497,34.08,256.26,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
318.0,2.31,1.3497,33.49,236.45,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
319.0,3.93,1.3497,33.55,218.76,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
320.0,4.34,1.3497,33.33,218.57,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
321.0,2.6,1.3497,33.2,218.95,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
322.0,1.24,1.3497,33.24,215.37,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
323.0,6.52,1.3497,33.53,217.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
324.0,3.77,1.3497,33.14,216.8,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
325.0,2.97,1.3497,33.3,228.32,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
326.0,3.06,1.3497,33.39,259.41,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
327.0,3.16,1.3497,33.36,260.43,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
328.0,3.21,1.3497,33.07,264.35,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
329.0,4.53,1.3497,33.24,261.26,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
330.0,7.01,1.3497,33.27,252.54,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
331.0,4.4,1.3497,33.77,228.56,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
332.0,4.06,1.3497,33.81,254.28,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
333.0,4.1,1.3497,34.23,255.44,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
334.0,5.02,1.3497,33.24,254.2,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
335.0,6.84,1.3497,32.97,253.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
336.0,6.21,1.3497,33.17,251.32,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
337.0,6.43,1.3497,32.8,250.05,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
338.0,4.74,1.3497,33.63,250.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
339.0,5.61,1.3497,33.19,235.62,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
340.0,4.87,1.3497,33.38,211.06,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
341.0,4.02,1.3497,33.54,213.86,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
342.0,3.89,1.3497,33.24,209.37,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
343.0,4.4,1.3497,33.49,212.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
344.0,5.28,1.3497,33.61,208.57,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
345.0,5.02,1.3497,33.16,209.15,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
346.0,4.13,1.3497,33.61,210.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
347.0,3.86,1.3497,33.3,212.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
348.0,3.83,1.3497,33.39,213.57,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
349.0,5.26,1.3497,33.14,208.33,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
350.0,6.55,1.3497,33.38,199.93,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
351.0,6.68,1.3497,33.62,201.53,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
352.0,4.85,1.3497,33.25,203.81,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
353.0,5.49,1.3497,33.65,207.75,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
354.0,8.22,1.3497,33.26,205.81,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
355.0,4.0,1.3497,33.42,186.89,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
356.0,5.52,1.3497,33.26,191.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
357.0,6.41,1.3497,33.3,177.44,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
358.0,6.73,1.3497,33.01,187.59,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
359.0,4.63,1.3497,33.34,200.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
360.0,3.29,1.3497,33.17,142.52,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
361.0,5.17,1.3497,33.1,161.99,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
362.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
363.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
364.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
365.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
366.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
367.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
368.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
369.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
370.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
371.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
372.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
373.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
374.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
375.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
376.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
377.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
378.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
379.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
380.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
381.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
382.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
383.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
384.0,5.17,1.3497,33.1,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
385.0,0.27,1.3497,28.46,12.32,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
386.0,0.42,1.3497,28.52,211.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
387.0,0.58,1.3497,28.67,273.44,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
388.0,0.03,1.3497,28.38,9.67,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
389.0,0.11,1.3497,28.62,152.66,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
390.0,3.5,1.3497,28.99,221.44,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
391.0,0.91,1.3497,28.04,104.25,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
392.0,4.63,1.3497,28.18,166.85,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
393.0,10.31,1.3497,28.81,209.28,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
394.0,3.76,1.3497,28.78,176.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
395.0,7.63,1.3497,32.35,197.59,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
396.0,12.77,1.3497,39.0,206.91,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
397.0,7.27,1.3497,31.98,99.15,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
398.0,3.98,1.3497,31.75,155.11,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
399.0,5.07,1.3497,31.3,221.69,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
400.0,4.83,1.3497,31.4,230.5,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
401.0,4.42,1.3497,31.39,247.79,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
402.0,2.8,1.3497,31.09,265.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
403.0,6.9,1.3497,31.73,256.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
404.0,4.02,1.3497,31.81,242.81,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
405.0,10.85,1.3497,30.86,264.63,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
406.0,4.85,1.3497,31.52,277.16,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
407.0,3.53,1.3497,31.54,301.32,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
408.0,3.47,1.3497,32.17,212.05,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
409.0,3.82,1.3497,31.59,112.27,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
410.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
411.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
412.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
413.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
414.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
415.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
416.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
417.0,3.82,1.3497,31.59,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
418.0,1.95,1.3497,31.43,134.58,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
419.0,1.36,1.3497,31.28,64.34,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
420.0,3.27,1.3497,31.57,161.35,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
421.0,4.95,1.3497,30.69,234.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
422.0,9.48,1.3497,32.47,258.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
423.0,8.07,1.3497,32.24,330.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
424.0,7.26,1.3497,32.36,369.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
425.0,5.27,1.3497,31.18,377.61,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
426.0,12.79,1.3497,31.18,384.87,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
427.0,8.46,1.3497,31.21,384.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
428.0,4.43,1.3497,31.1,90.1,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
429.0,5.34,1.3497,31.19,170.08,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
430.0,6.56,1.3497,31.02,214.86,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
431.0,6.56,1.3497,35.74,225.61,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
432.0,5.01,1.3497,47.17,237.78,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
433.0,7.92,1.3497,49.54,232.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
434.0,5.55,1.3497,47.07,118.9,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
435.0,2.3,1.3497,46.82,36.28,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
436.0,7.26,1.3497,46.85,57.88,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
437.0,13.44,1.3497,47.38,246.21,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
438.0,8.15,1.3497,49.91,302.41,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
439.0,6.25,1.3497,47.03,305.83,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
440.0,6.98,1.3497,46.84,324.68,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
441.0,13.05,1.3497,46.28,359.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
442.0,9.36,1.3497,48.75,392.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
443.0,10.55,1.3497,47.08,471.83,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
444.0,9.08,1.3497,46.52,495.63,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1
445.0,9.08,1.3497,46.52,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
446.0,8.58,1.3497,46.83,512.54,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1
447.0,5.39,1.3497,45.76,231.12,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
448.0,5.8,1.3497,32.51,116.04,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
449.0,3.62,1.3497,41.85,108.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
450.0,8.46,1.3497,43.74,189.56,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
451.0,10.81,1.3497,40.38,309.92,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
452.0,20.3,1.3497,41.6,319.55,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
453.0,11.7,1.3497,44.88,341.24,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
454.0,13.72,1.3497,40.35,195.25,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
455.0,13.72,1.3497,40.35,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
456.0,20.78,1.3497,31.56,319.77,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
457.0,16.52,1.3497,42.1,533.53,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1
458.0,9.97,1.3497,40.86,507.56,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,0,1
459.0,9.94,1.3497,41.24,363.03,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
460.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
461.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
462.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
463.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
464.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
465.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
466.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
467.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
468.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
469.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
470.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
471.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
472.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
473.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
474.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
475.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
476.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
477.0,9.94,1.3497,41.24,146.72,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
478.0,0.59,1.3497,25.52,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
479.0,3.83,1.3497,30.12,122.19,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
480.0,0.91,1.3497,29.15,54.06,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0
481.0,3.28,1.3497,29.39,141.77,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
482.0,1.13,1.3497,29.65,167.97,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
483.0,1.35,1.3497,29.74,165.8,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
484.0,3.51,1.3497,29.45,216.28,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
485.0,4.53,1.3497,29.2,207.36,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
486.0,4.87,1.3497,29.18,254.64,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
487.0,5.26,1.3497,28.66,282.58,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
488.0,9.64,1.3497,30.41,312.47,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
489.0,5.07,1.3497,29.21,306.98,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
490.0,8.58,1.3497,30.56,306.54,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
491.0,7.4,1.3497,28.68,203.42,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
492.0,11.52,1.3497,29.18,250.15,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
493.0,6.28,1.3497,32.4,291.13,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
494.0,5.77,1.3497,30.99,301.82,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
495.0,8.33,1.3497,33.04,310.54,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
496.0,7.64,1.3497,34.73,328.77,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
497.0,6.27,1.3497,36.74,372.3,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
498.0,4.02,1.3497,36.38,347.39,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
499.0,4.59,1.3497,35.81,305.08,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
500.0,7.92,1.3497,34.22,295.3,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0
